selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
409	solución	330	1517.56	47735	112.35	13.59	1108.96	72			desconocido
410	calcular	164	754.18	23772	55.95	13.57	550.49	74			desconocido
411	nash	37	170.15	5383	12.67	13.52	123.94	7			desconocido
412	nótese	16	73.58	2329	5.48	13.51	53.58	12			desconocido
413	bruto	44	202.34	6409	15.08	13.50	147.29	23			desconocido
414	afín	52	239.13	7592	17.87	13.47	173.85	13			desconocido
415	decimal	21	96.57	3066	7.22	13.47	70.21	6			desconocido
416	derivado	245	1126.67	35950	84.61	13.40	816.81	62			desconocido
417	laplace	10	45.99	1480	3.48	13.28	33.18	6			desconocido
418	riguroso	38	174.75	5655	13.31	13.21	125.70	23			desconocido
419	hombres	73	335.70	10896	25.65	13.17	241.06	40			desconocido
420	comparativo	26	119.56	3934	9.26	12.99	85.20	8			desconocido
421	tablilla	20	91.97	3045	7.17	12.91	65.31	5			desconocido
422	estadística	106	487.46	16157	38.03	12.90	345.92	45			desconocido
423	hablado	76	349.50	11595	27.29	12.88	247.89	52			desconocido
424	simétrico	40	183.95	6161	14.50	12.76	129.76	14			desconocido
425	priori	11	50.59	1699	4.00	12.73	35.63	9			desconocido
426	homogéneo	35	160.95	5414	12.74	12.71	113.27	23			desconocido
427	traducción	43	197.74	6699	15.77	12.62	138.59	13			desconocido
428	models	13	59.78	2060	4.85	12.40	41.49	11			desconocido
429	asirio	11	50.59	1749	4.12	12.36	35.04	7			desconocido
430	magnitudes	12	55.18	1909	4.49	12.35	38.21	9			desconocido
431	newton	60	275.92	9608	22.61	12.27	190.34	19			desconocido
432	coeficiente	59	271.32	9480	22.31	12.23	186.80	25			desconocido
433	demostración	73	335.70	11737	27.62	12.22	231.04	32			desconocido
434	regulador	26	119.56	4182	9.84	12.22	82.27	9			desconocido
435	razonamiento	30	137.96	4832	11.37	12.20	94.85	17			desconocido
436	budismo	10	45.99	1611	3.79	12.20	31.61	9			desconocido
437	computador	27	124.16	4363	10.27	12.16	85.20	13			desconocido
438	cuántico	83	381.69	13497	31.77	12.08	260.95	20			desconocido
439	resolver él	15	68.98	2444	5.75	12.06	47.11	12			desconocido
440	biológico	149	685.20	24306	57.21	12.05	467.59	31			desconocido
441	tridimensional	32	147.16	5229	12.31	12.02	100.32	23			desconocido
442	parámetro	93	427.67	15215	35.81	12.01	291.36	35			desconocido
443	migración	11	50.59	1801	4.24	12.00	34.45	9			desconocido
444	artificial	14	64.38	2306	5.43	11.93	43.69	7			desconocido
445	ambigüedad	19	87.37	3142	7.40	11.88	59.15	13			desconocido
446	aprendizaje	154	708.19	25722	60.54	11.76	476.60	42			desconocido
447	protestante	30	137.96	5012	11.80	11.76	92.83	28			desconocido
448	método	17	78.18	2843	6.69	11.75	52.57	13			desconocido
449	muestreo	15	68.98	2514	5.92	11.72	46.33	7			desconocido
450	función	988	4543.47	167214	393.56	11.61	3033.77	117			desconocido
451	estudiado	33	151.76	5613	13.21	11.55	101.03	25			desconocido
452	sida	36	165.55	6142	14.46	11.51	110.01	21			desconocido
453	morfológico	23	105.77	3956	9.31	11.42	69.94	8			desconocido
454	irracional	13	59.78	2239	5.27	11.40	39.50	9			desconocido
455	simulado	12	55.18	2079	4.89	11.34	36.33	6			desconocido
456	migratorio	55	252.93	9567	22.52	11.29	166.13	29			desconocido
457	codificar	38	174.75	6651	15.65	11.22	114.35	16			desconocido
458	afiliación	29	133.36	5087	11.97	11.20	87.15	26			desconocido
459	autómata	10	45.99	1759	4.14	11.17	30.00	7			desconocido
460	analizar	160	735.78	28187	66.34	11.15	479.56	70			desconocido
461	einstein	35	160.95	6192	14.57	11.10	104.64	14			desconocido
462	descriptivo	25	114.97	4430	10.43	11.08	74.67	10			desconocido
463	enfoque	200	919.73	35575	83.73	11.04	595.94	77			desconocido
464	dado	96	441.47	17279	40.67	10.91	283.98	53			desconocido
465	croata	22	101.17	3965	9.33	10.90	65.03	9			desconocido
466	informática	44	202.34	7989	18.80	10.82	129.46	29			desconocido
467	eslavo	16	73.58	2904	6.83	10.82	47.09	9			desconocido
468	optimizar	21	96.57	3825	9.00	10.78	61.67	14			desconocido
469	hepatitis	11	50.59	2008	4.73	10.76	32.26	11			desconocido
470	intervalo	64	294.31	11690	27.51	10.75	187.61	26			desconocido
471	paradoja	22	101.17	4018	9.46	10.75	64.49	14			desconocido
472	mutación	56	257.52	10278	24.19	10.70	163.67	10			desconocido
473	visualización	30	137.96	5539	13.04	10.63	87.35	11			desconocido
474	arábigo	12	55.18	2217	5.22	10.63	34.93	9			desconocido
475	paralelismo	17	78.18	3149	7.41	10.60	49.40	6			desconocido
476	aglomeración	18	82.78	3336	7.85	10.59	52.29	13			desconocido
477	tópico	16	73.58	2979	7.01	10.55	46.35	7			desconocido
478	blast	12	55.18	2238	5.27	10.53	34.72	5			desconocido
479	metabolismo	25	114.97	4666	10.98	10.52	72.31	8			desconocido
480	dato	872	4010.03	163162	384.02	10.49	2518.00	167			desconocido
481	lingüístico	113	519.65	21173	49.83	10.48	326.02	50			desconocido
482	suma	118	542.64	22136	52.10	10.47	340.19	43			desconocido
483	asistido	29	133.36	5445	12.82	10.46	83.56	20			desconocido
484	adaptativo	12	55.18	2271	5.35	10.37	34.40	5			desconocido
485	denotar	49	225.33	9300	21.89	10.34	140.23	28			desconocido
486	teórico	120	551.84	22905	53.91	10.28	342.19	54			desconocido
487	ordenador	86	395.48	16426	38.66	10.28	245.13	33			desconocido
488	espectral	30	137.96	5743	13.52	10.25	85.39	13			desconocido
489	lógico	69	317.31	13252	31.19	10.22	195.99	26			desconocido
490	precoz	13	59.78	2499	5.88	10.21	36.90	9			desconocido
491	matriz	105	482.86	20346	47.89	10.13	296.55	29			desconocido
492	abstracto	46	211.54	8931	21.02	10.11	129.76	27			desconocido
493	medido	16	73.58	3116	7.33	10.08	45.04	10			desconocido
