selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
377	cableado	14	28.73	220	0.52	59.18	85.83	8			desconocido
378	videograbadora	8	16.42	127	0.30	58.54	48.88	7			desconocido
379	monocromática	11	22.57	175	0.41	58.41	67.16	6			desconocido
380	nist	39	80.03	624	1.47	58.05	237.68	11			desconocido
381	compatible	14	28.73	224	0.53	58.05	85.32	6			desconocido
382	enteros	12	24.62	193	0.45	57.73	73.00	9			desconocido
383	sequencing	10	20.52	161	0.38	57.67	60.82	5			desconocido
384	genomics	15	30.78	243	0.57	57.29	91.04	6			desconocido
385	patilla	25	51.30	407	0.96	56.99	151.48	13			desconocido
386	semiconductors	6	12.31	98	0.23	56.79	36.31	6			desconocido
387	supercomputador	11	22.57	180	0.42	56.68	66.54	9			desconocido
388	ricoh	14	28.73	230	0.54	56.44	84.57	7			desconocido
389	adsl	31	63.61	511	1.20	56.24	187.05	11			desconocido
390	criptográfico	68	139.53	1129	2.66	55.81	409.31	20			desconocido
391	controlador	54	110.80	897	2.11	55.78	324.99	35			desconocido
392	espaciadoro	7	14.36	117	0.28	55.42	42.04	6			desconocido
393	piezoeléctrico	29	59.51	489	1.15	54.90	173.65	12			desconocido
394	core	17	34.88	287	0.68	54.83	101.75	13			desconocido
395	toshiba	45	92.34	762	1.79	54.65	269.07	25			desconocido
396	cupertino	16	32.83	271	0.64	54.64	95.66	15			desconocido
397	kilobyt	12	24.62	204	0.48	54.43	71.66	11			desconocido
398	trusted	8	16.42	136	0.32	54.43	47.77	5			desconocido
399	chipset	7	14.36	119	0.28	54.43	41.80	5			desconocido
400	router	59	121.06	1008	2.37	54.14	351.72	19			desconocido
401	buffer	10	20.52	171	0.40	54.09	59.60	7			desconocido
402	embebido	75	153.90	1287	3.03	53.89	446.44	50			desconocido
403	instruction	24	49.25	414	0.97	53.59	142.61	11			desconocido
404	robótica	50	102.60	863	2.03	53.56	297.04	18	Q170978	2	generico
405	temporización	11	22.57	190	0.45	53.51	65.33	10			desconocido
406	fujitsu	21	43.09	363	0.85	53.47	124.69	11			desconocido
407	stick	16	32.83	278	0.65	53.18	94.84	9			desconocido
408	remote	49	100.54	854	2.01	53.01	290.14	20			desconocido
409	netbook	7	14.36	122	0.29	53.01	41.45	6			desconocido
410	disc	102	209.30	1784	4.20	52.81	603.23	34			desconocido
411	estuche	44	90.29	770	1.81	52.78	260.17	11			desconocido
412	rate	55	112.86	968	2.28	52.46	324.58	34			desconocido
413	switching	11	22.57	195	0.46	52.06	64.76	8			desconocido
414	analógica	48	98.49	856	2.01	51.73	281.99	22			desconocido
415	capacitancia	24	49.25	428	1.01	51.73	141.00	8			desconocido
416	microphone	6	12.31	107	0.25	51.73	35.25	5			desconocido
417	regresión	7	14.36	125	0.29	51.66	41.10	5			desconocido
418	interface	16	32.83	288	0.68	51.22	93.70	8			desconocido
419	minix	7	14.36	126	0.30	51.22	40.99	6			desconocido
420	irda	6	12.31	108	0.25	51.22	35.14	6			desconocido
421	lossless	6	12.31	108	0.25	51.22	35.14	6			desconocido
422	controladora	20	41.04	365	0.86	50.48	116.57	17			desconocido
423	pseudocódigo	8	16.42	146	0.34	50.48	46.63	6			desconocido
424	disk	56	114.91	1026	2.41	50.27	325.94	24			desconocido
425	escalabilidad	27	55.40	496	1.17	50.13	157.01	20			desconocido
426	carcasa	131	268.80	2418	5.69	49.88	760.51	73	Q3975	1	muy_generico
427	compatibilidad	25	51.30	465	1.09	49.48	144.75	8			desconocido
428	equipment	41	84.13	767	1.81	49.18	236.91	29			desconocido
429	commodore	199	408.33	3730	8.78	49.08	1149.13	64			desconocido
430	connector	9	18.47	169	0.40	48.98	51.94	7			desconocido
431	computation	17	34.88	320	0.75	48.86	98.02	6			desconocido
432	estocástica	7	14.36	132	0.31	48.77	40.34	6			desconocido
433	devices	32	65.66	604	1.42	48.72	184.33	28			desconocido
434	listados	20	41.04	379	0.89	48.51	115.05	20			desconocido
435	dial	64	131.32	1214	2.86	48.46	368.03	6			desconocido
436	paddle	20	41.04	383	0.90	47.98	114.63	6	Q449573	4	especifico
437	workstation	10	20.52	192	0.45	47.85	57.26	6			desconocido
438	optimizada	9	18.47	174	0.41	47.50	51.41	8			desconocido
439	subrutina	27	55.40	523	1.23	47.40	154.13	14			desconocido
440	matricial	49	100.54	950	2.24	47.36	279.62	22			desconocido
441	siri	42	86.18	817	1.92	47.19	239.40	29			desconocido
442	modularidad	14	28.73	273	0.64	47.07	79.73	10			desconocido
443	pantallas	10	20.52	195	0.46	47.07	56.95	8			desconocido
444	admite	13	26.68	255	0.60	46.78	73.88	9			desconocido
445	density	17	34.88	334	0.79	46.70	96.56	13			desconocido
446	algoritmos	39	80.03	768	1.81	46.59	221.34	22			desconocido
447	attached	10	20.52	197	0.46	46.57	56.74	7			desconocido
448	nunchuk	6	12.31	119	0.28	46.24	33.97	5	Q4894974		desconocido
449	pantalla	84	172.36	1671	3.93	46.09	475.02	45			desconocido
450	anodizado	7	14.36	140	0.33	45.83	39.51	6			desconocido
451	modulation	7	14.36	141	0.33	45.49	39.41	6			desconocido
452	soportes	10	20.52	202	0.48	45.36	56.24	10			desconocido
453	acceleration	8	16.42	162	0.38	45.24	44.95	5			desconocido
454	computing	90	184.67	1829	4.30	45.07	505.09	46			desconocido
455	ntsc	49	100.54	997	2.35	45.01	274.87	25			desconocido
456	enhanced	18	36.93	370	0.87	44.53	100.61	13			desconocido
457	pdas	9	18.47	185	0.44	44.53	50.30	8			desconocido
458	neuronal	225	461.69	4638	10.92	44.40	1256.32	73			desconocido
459	nano	73	149.79	1513	3.56	44.15	406.81	15			desconocido
460	chatgpt	16	32.83	333	0.78	43.95	89.03	5			desconocido
461	actualizable	8	16.42	167	0.39	43.81	44.47	8			desconocido
462	ergonómico	17	34.88	355	0.84	43.80	94.48	15			desconocido
463	multiusuario	9	18.47	189	0.44	43.54	49.92	7			desconocido
464	chequear	8	16.42	168	0.40	43.54	44.37	6			desconocido
465	nanosegundo	10	20.52	212	0.50	43.11	55.27	8			desconocido
466	recargable	16	32.83	340	0.80	43.00	88.36	16			desconocido
467	conversor	18	36.93	383	0.90	42.94	99.36	14			desconocido
468	volátil	124	254.44	2642	6.22	42.88	684.16	45			desconocido
469	seagate	9	18.47	193	0.45	42.59	49.54	7			desconocido
470	openai	23	47.19	495	1.17	42.43	126.44	9			desconocido
471	arduino	27	55.40	582	1.37	42.36	148.34	12			desconocido
472	sobremesa	48	98.49	1036	2.44	42.31	263.60	32			desconocido
473	instructions	12	24.62	259	0.61	42.31	65.90	8			desconocido
474	joystick	18	36.93	389	0.92	42.25	98.80	10			desconocido
475	procesamiento	57	116.96	1236	2.91	42.10	312.49	41			desconocido
476	input	7	14.36	152	0.36	42.04	38.36	5			desconocido
477	portabl	8	16.42	174	0.41	41.97	43.81	5			desconocido
478	processing	35	71.82	763	1.80	41.87	191.51	31			desconocido
479	sintonizador	13	26.68	285	0.67	41.62	70.99	7			desconocido
480	hitachi	41	84.13	901	2.12	41.52	223.68	18			desconocido
481	multicanal	19	38.99	418	0.98	41.47	103.62	12			desconocido
482	interfaz	55	112.86	1223	2.88	41.01	298.77	44			desconocido
483	dual	60	123.12	1337	3.15	40.92	325.67	37			desconocido
484	cursor	38	77.97	864	2.03	40.06	204.73	22			desconocido
485	soporte	82	168.26	1871	4.40	39.91	441.22	33			desconocido
486	programar él	12	24.62	275	0.65	39.73	64.46	8			desconocido
487	tamaño	23	47.19	528	1.24	39.66	123.48	16			desconocido
488	descatalogar	6	12.31	138	0.32	39.58	32.19	6			desconocido
489	genómico	62	127.22	1427	3.36	39.55	332.53	20	Q222046	3	generico
490	enrutamiento	36	73.87	830	1.95	39.48	192.96	8			desconocido
491	catódico	32	65.66	742	1.75	39.25	171.16	22			desconocido
492	codificant	16	32.83	373	0.88	39.03	85.41	7			desconocido
493	conectores	10	20.52	234	0.55	38.88	53.30	8			desconocido
494	condensador	118	242.13	2762	6.50	38.86	628.93	27			desconocido
495	inicialización	14	28.73	329	0.77	38.70	74.51	10			desconocido
496	linley	9	18.47	213	0.50	38.42	47.77	6			desconocido
497	chatbot	8	16.42	191	0.45	38.07	42.32	5			desconocido
498	roms	9	18.47	215	0.51	38.05	47.60	5			desconocido
499	autoaprendizaje	7	14.36	168	0.40	37.86	36.96	5			desconocido
500	marvell	6	12.31	144	0.34	37.86	31.68	6			desconocido
