selection_rank	term	freq_abs_domain	freq_rel_dom_ppm	freq_abs_global	freq_rel_glob_ppm	specificity_ratio	log_likelihood	n_articles	qid_wikidata	depth	nivel_abstraccion
251	capa	68	1287.39	42721	100.55	12.82	221.48	24			desconocido
252	cauce	14	265.05	8905	20.96	12.66	45.28	11			desconocido
253	atmosférico	15	283.98	9561	22.50	12.64	48.46	7			desconocido
254	plantación	18	340.78	11695	27.53	12.40	57.51	12			desconocido
255	litoral	12	227.19	7822	18.41	12.36	38.27	7			desconocido
256	temperatura	119	2252.93	77643	182.74	12.35	379.29	42			desconocido
257	accidentes	11	208.25	7175	16.89	12.35	35.07	7			desconocido
258	viento	74	1400.98	49060	115.47	12.15	233.69	28			desconocido
259	contaminación	19	359.71	12620	29.70	12.13	59.94	14			desconocido
260	agua	497	9409.31	331454	780.12	12.08	1564.11	68			desconocido
261	paisaje	59	1117.00	39467	92.89	12.04	185.35	28			desconocido
262	acumulación	13	246.12	8858	20.85	11.82	40.40	12			desconocido
263	fauna	45	851.95	30888	72.70	11.73	139.24	31			desconocido
264	barrera	21	397.58	14487	34.10	11.68	64.79	9			desconocido
265	desembocadura	21	397.58	14515	34.16	11.65	64.71	8			desconocido
266	hongo	20	378.64	13989	32.92	11.52	61.20	13			desconocido
267	animal	17	321.85	11881	27.96	11.52	52.04	12			desconocido
268	invierno	61	1154.87	44412	104.53	11.06	182.19	23			desconocido
269	orquídea	11	208.25	8034	18.91	11.03	32.79	8			desconocido
270	sostenible	15	283.98	11075	26.07	10.91	44.42	9			desconocido
271	absorber	24	454.37	17735	41.74	10.90	71.03	15			desconocido
272	circundante	14	265.05	10491	24.69	10.75	41.08	9			desconocido
273	diferenciado	11	208.25	8272	19.47	10.71	32.21	11			desconocido
274	continental	40	757.29	30652	72.14	10.51	115.75	24			desconocido
275	océano	47	889.81	36560	86.05	10.35	134.73	17			desconocido
276	emergente	12	227.19	9462	22.27	10.21	34.11	7			desconocido
277	caracterizado	20	378.64	15850	37.30	10.16	56.66	14			desconocido
278	pendiente	12	227.19	9518	22.40	10.15	33.98	9			desconocido
